Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2010-04-12,Shengrui is an automotive parts manufacturer company.,Shengrui,https://www.crunchbase.com/organization/shengrui,"Automotive, Industrial, Manufacturing","Weifang, Shandong, China, Asia",Series A - Shengrui,https://www.crunchbase.com/funding_round/shengrui-series-a--2d8eb67b,4,"Bingtai Touzi, Hongling Capital, Shengtai Xinli, Shengyun Guanli Zixun",Early Stage Venture,,Series A,6,10000000,CNY,1465111,,,,133000000,CNY,20611151,Yes,,http://www.shengrui.cn/,$1M to $10M,IPO,,"541,937"
2010-12-29,PEPCO Kids is a brand of children's apparel products.,PEPCO Kids,https://www.crunchbase.com/organization/pepco-kids,"Apparel, Children, Consumer Goods, E-Commerce, Fashion","Zhangmutou, Guangdong, China, Asia",Angel Round - PEPCO Kids,https://www.crunchbase.com/funding_round/pepco-kids-angel--c5c79921,4,"Huijin Lifang Ziben, Huishang Touzi, Jundefu Chuangtou, Zhonghu Quansheng",Seed,,Angel,2,3000000,CNY,453074,,,,13000000,CNY,1906309,Yes,,http://www.pepco.com.cn/,,Early Stage Venture,,"541,356"
2009-02-12,AltoBeam is a fabless IC design company engaged in the designing of digital TV receiver chipsets.,Altobeam,https://www.crunchbase.com/organization/altobeam,"Electronics, Semiconductor, TV","Beijing, Beijing, China, Asia",Venture Round - Altobeam,https://www.crunchbase.com/funding_round/altobeam-series-unknown--1c7dfb70,3,"DFJ DragonFund, PYJ-Dynasty Venture Fund, Tano Capital",,,Venture - Series Unknown,4,8000000,USD,8000000,,,,20000000,USD,20000000,Yes,,http://www.altobeam.com,,Late Stage Venture,1,"541,957"
2009-12-28,Duzhe is a reading platform that offers e-magazines.,Duzhe,https://www.crunchbase.com/organization/duzhe,"Internet, News, Publishing","Lanzhou, Gansu, China, Asia",Angel Round - Duzhe,https://www.crunchbase.com/funding_round/duzhe-angel--ce76c9e7,4,"APGTIME, ChemChina, Gansu Guotou, JISCO",Seed,,Angel,2,5800000,CNY,849106,,,,225800000,CNY,34333026,Yes,,https://www.duzhe.com/,,IPO,,"541,982"
2010-07-06,Sungy Mobile is a global mobile app and mobile platform development firm.,Sungy Mobile,https://www.crunchbase.com/organization/sungy-mobile,"Apps, Developer Tools, Mobile, Mobile Apps, Search Engine, Software, Wireless","Guangzhou, Guangdong, China, Asia",Series C - Sungy Mobile,https://www.crunchbase.com/funding_round/sungy-mobile-series-c--e9b360b8,4,"CBC Capital, IDG Capital, JAFCO Asia, WI Harper Group",Late Stage Venture,,Series C,4,,,,,,,42000000,USD,42000000,Yes,,http://sungymobile.com,$50M to $100M,IPO,,"542,545"
2010-03-20,TONLY specializes in the manufacture of mining dump trucks.,TONLY,https://www.crunchbase.com/organization/tonly,"Automotive, Manufacturing, Mining","Xianyang, Shaanxi, China, Asia",Venture Round - TONLY,https://www.crunchbase.com/funding_round/tonly-series-unknown--5a71737f,4,"Co-Stone Venture Capital, Green Pine Capital Partners, Ping An, Xinjiang Yuesheng Guquan Touzi Youxian Gongsi",,,Venture - Series Unknown,6,112260000,CNY,16439868,,,,310130000,CNY,45476664,Yes,,https://www.tonlyoverseas.com,,IPO,,"542,688"
2010-06-03,ZKML is a digital medical software development company.,ZKML,https://www.crunchbase.com/organization/zkml,"Health Care, Medical, Software","Haidian, Beijing, China, Asia",Series A - ZKML,https://www.crunchbase.com/funding_round/zkml-series-a--fefad947,4,"Beijing Haifenglian Investment Center, Bridge Capital China, Huijin Lifang Ziben, Shenzhen Chuangfu Chengzhang Venture Capital",Early Stage Venture,,Series A,3,10000000,CNY,1464286,,,,33000000,CNY,5031751,Yes,,http://www.zkml.cn/,,Early Stage Venture,,"541,086"
2010-12-01,"MINO provides manufacturing solutions for automotive, aerospace, rail transportation, and general industrial fields.",MINO,https://www.crunchbase.com/organization/mino,"Aerospace, Automotive, Manufacturing","Huangpu, Guangdong, China, Asia",Angel Round - MINO,https://www.crunchbase.com/funding_round/mino-angel--bf956267,4,"BAIC Capital, SAIC Capital, Sanshan Capital, Sipulin Youzi",Seed,,Angel,6,18000000,CNY,2701311,,,,948000000,CNY,145190492,Yes,,http://www.minotech.cn/,,,,"542,950"
2009-06-01,Taomee is a children's entertainment and media company in China.,Taomee,https://www.crunchbase.com/organization/taomee,"Developer Platform, Developer Tools, Media and Entertainment, Social Media, Video Games","Shanghai, Shanghai, China, Asia",Series A - Taomee,https://www.crunchbase.com/funding_round/taomee-series-a--38225dcb,2,"Qiming Venture Partners, Sequoia Capital",Early Stage Venture,,Series A,4,,,,,,,8000000,USD,8000000,Yes,,http://www.61.com,,IPO,2,"543,333"
2009-06-01,"Novast is focused on the research, development and manufacture of value-added generic drugs.",Novast,https://www.crunchbase.com/organization/novast,"Health Care, Manufacturing, Pharmaceutical","Nantong, Jiangsu, China, Asia",Series B - Novast,https://www.crunchbase.com/funding_round/novast-series-b--f5a12eb4,3,"New Enterprise Associates, Qiming Venture Partners, SAIF Partners",Early Stage Venture,,Series B,7,25000000,USD,25000000,,,,303491396,USD,303491396,Yes,,http://www.novast.cn/,$1M to $10M,,1,"541,227"
2010-08-01,"Sogou.com is a Chinese search engine that enables users to search text, images, music, and maps.",Sogou,https://www.crunchbase.com/organization/sogou,"Information Services, Internet, Search Engine","Beijing, Beijing, China, Asia",Series A - Sogou,https://www.crunchbase.com/funding_round/sogou-series-a--c31ded25,1,YF Capital,Early Stage Venture,,Series A,2,,,,,,,516000000,USD,516000000,Yes,,https://www.sogou.com/,$100M to $500M,M&A,,"544,650"
2009-01-01,"Hefei Metalforming Intelligent Manufacturing develops, manufactures, and sells hydraulic and mechanic presses.",Hefei Metalforming Intelligent Manufacturing,https://www.crunchbase.com/organization/hefei-metalforming-intelligent-manufacturing,"Automotive, Machinery Manufacturing, Manufacturing","Hefei, Anhui, China, Asia",Private Equity Round - Hefei Metalforming Intelligent Manufacturing,https://www.crunchbase.com/funding_round/hefei-metalforming-intelligent-manufacturing-private-equity--42dcabf2,1,Fuho Capital,Private Equity,,Private Equity,3,,,,,,,441000000,CNY,69328722,Yes,,http://www.hfpress.com,,IPO,,"544,797"
2010-11-15,"Fenghui Yixue is engaged in independent research, development, production and sales of clinical biochemical reagents.",Fenghui Yixue,https://www.crunchbase.com/organization/fenghui-yixue,"Biotechnology, Chemical, Health Care, Medical","Zhangjiang, Shanghai, China, Asia",Angel Round - Fenghui Yixue,https://www.crunchbase.com/funding_round/fenghui-yixue-angel--33059f5d,3,"Guangdong Jinfang Venture Capital, Shenzhen Capital Group, Xinxing Niushida",Seed,,Angel,2,3000000,CNY,451560,,,,16500000,CNY,2527280,Yes,,http://www.shfenghui.cn/,$10M to $50M,IPO,,"545,158"
2010-07-27,Motie.com is an online book publishing platform.,Motie.com,https://www.crunchbase.com/organization/motie-com,"Internet, Media and Entertainment, Publishing","Beijing, Beijing, China, Asia",Series B - Motie.com,https://www.crunchbase.com/funding_round/motie-com-series-b--8a89bc2e,2,"CDH Investments, Co-Stone Venture Capital",Early Stage Venture,,Series B,3,100000000,CNY,14752731,,,,450000000,CNY,66003304,Yes,,http://www.motie.com,,Late Stage Venture,,"545,451"
2009-12-22,Liangjiang Communications is a signal processing and communication control field provider.,Liangjiang Communications,https://www.crunchbase.com/organization/liangjiang-communications,"Big Data, Network Security, Telecommunications","Shanghai, Shanghai, China, Asia",Angel Round - Liangjiang Communications,https://www.crunchbase.com/funding_round/liangjiang-communications-angel--0c7b8747,3,"Diweideng Touzi, Qipan Investment, Xingye Venture Capital",Seed,,Angel,2,16100100,CNY,2357567,,,,45620100,CNY,6940655,Yes,,http://www.liangjiang.com/,,IPO,,"546,363"
2010-11-23,"BANGKE develops laser image detection & identification technology, automation technology, and logistics equipment technology.",BANGKE,https://www.crunchbase.com/organization/bangke,"Industrial Automation, Information Technology, Laser, Logistics","Huangshi, Hubei, China, Asia",Angel Round - BANGKE,https://www.crunchbase.com/funding_round/bangke-angel--2939eda8,3,"Hongyang Holding Group, Jiupai Capital, Wanxin Touzi",Seed,,Angel,3,3000000,CNY,451508,,,,33000000,CNY,5289625,Yes,,http://en.hs-bangke.com,,Early Stage Venture,,"546,234"
2009-12-10,Boyuan is a software company that specializes in providing management systems and value-added services for the communications industry.,Boyuan,https://www.crunchbase.com/organization/boyuan-1615,"Cloud Computing, Information Technology, Management Information Systems, Software","Hangzhou, Zhejiang, China, Asia",Series A - Boyuan,https://www.crunchbase.com/funding_round/boyuan-1615-series-a--3a5cd8ef,3,"Hangzhou Tonghui Venture Capital, Shangchengqu Venture Capital, Zhongou Zhuangtou",Early Stage Venture,,Series A,6,10000000,CNY,1464714,,,,163000000,CNY,25453048,Yes,,http://www.139erp.com/,,Late Stage Venture,,"546,829"
2010-10-29,"pudepharma is engaged in the research and development, production, and sales of chemical drugs and traditional Chinese medicines",pudepharma,https://www.crunchbase.com/organization/pudepharma,"Biotechnology, Health Care, Medical, Pharmaceutical","Datong, Shanxi, China, Asia",Series A - pudepharma,https://www.crunchbase.com/funding_round/pudepharma-series-a--1fbfe500,3,"Dinghengrui Touzi, JD Capital, Yuanxiang Touzi",Early Stage Venture,,Series A,2,170000000,CNY,25481373,,,,190000000,CNY,28716691,Yes,,http://www.pudepharma.com/,,Early Stage Venture,,"548,253"
2009-12-01,New Dynamic Institute is an English education and training institution.,New Dynamic Institute,https://www.crunchbase.com/organization/new-dynamic-institute,"Education, Training, Tutoring","Wuhan, Hubei, China, Asia",Series A - New Dynamic Institute,https://www.crunchbase.com/funding_round/new-dynamic-institute-series-a--f6165e29,2,"Matrix Partners China, WI Harper Group",Early Stage Venture,,Series A,2,714200,USD,714200,,,,1285600,USD,1285600,Yes,,http://www.ndi.com.cn/,$1B to $10B,Early Stage Venture,,"547,918"
2009-12-01,HUBS1 is a global distribution system operator.,Hubs1,https://www.crunchbase.com/organization/hubs1,"Enterprise Software, Hospitality, Travel","Shanghai, Shanghai, China, Asia",Series B - Hubs1,https://www.crunchbase.com/funding_round/hubs1-series-b--d6e430d5,3,"GGV Capital, GSR Ventures, Matrix Partners China",Early Stage Venture,,Series B,3,,,,,,,2000000,USD,2000000,Yes,,http://www.hubs1.net,$10M to $50M,Late Stage Venture,,"548,834"
2009-03-31,Wuxi Metro is the subway operator who provides users with fast rail transportation services.,Wuxi Metro,https://www.crunchbase.com/organization/wuxi-metro,"Automotive, Public Transportation, Service Industry","Wuxi Shi, Jiangsu, China, Asia",Angel Round - Wuxi Metro,https://www.crunchbase.com/funding_round/wuxi-metro-angel--cc45f104,3,"Guolian Group, Wuxi Communications Industry Group, Wuxi Jianfa",Seed,,Angel,3,3000000,CNY,438987,,,,33000000,CNY,5206049,Yes,,http://www.wxmetro.net,,Early Stage Venture,,"548,962"
2010-07-14,GVITECH is a big data visualization platform that provides software product services.,GVITECH,https://www.crunchbase.com/organization/gvitech,"Analytics, Big Data, Information Technology, Software","Haidian, Beijing, China, Asia",Angel Round - GVITECH,https://www.crunchbase.com/funding_round/gvitech-angel--703ea2be,2,"Fortune Venture Capital, Shengjing Investment Management",Seed,,Angel,1,3000000,CNY,442879,,,,3000000,CNY,442879,Yes,,http://www.gvitech.com/,,Seed,,"549,555"
2010-04-03,Wisdom provides vehicle management solutions services.,Wisdom,https://www.crunchbase.com/organization/wisdom-075c,"Automotive, GPS, Navigation","Luohu, Guangdong, China, Asia",Angel Round - Wisdom,https://www.crunchbase.com/funding_round/wisdom-075c-angel--aa6bfc2a,3,"Hidragon Capital, Shanghai Capital, Yuanwang Chuangtou",Seed,,Angel,2,3000000,CNY,439341,,,,12900000,CNY,2006841,Yes,,http://www.wisdom-gps.com/,,Early Stage Venture,,"549,833"
2010-02-05,"LIGOO specializes in technical research, product development, and system integration of the battery management system.",LIGOO,https://www.crunchbase.com/organization/ligoo,"Automotive, Electric Vehicle, Energy, Manufacturing","Hefei, Anhui, China, Asia",Series A - LIGOO,https://www.crunchbase.com/funding_round/ligoo-series-a--d1245631,3,"Green Pine Capital Partners, SAIF Partners, ShenZhen GTJA Investment Group",Early Stage Venture,,Series A,3,9900000,CNY,1449971,,,,39850000,CNY,6104167,Yes,,http://www.ligoo.cn/,,,,"552,853"
2010-05-01,7K7K is a professional casual game website developing web-based games.,7k7k.com,https://www.crunchbase.com/organization/7k7k-com,"Casual Games, Gaming, Web Development","Beijing, Beijing, China, Asia",Angel Round - 7k7k.com,https://www.crunchbase.com/funding_round/7k7k-com-angel--955d1040,2,"GGV Capital, Qiming Venture Partners",Seed,,Angel,2,1136548,USD,1136548,,,,1136548,USD,1136548,Yes,,http://www.7k7k.com,$1M to $10M,Early Stage Venture,1,"552,343"
2010-06-17,Yesmywine is a Chinese business-to-consumer platform for imported grape wine.,Yesmywine,https://www.crunchbase.com/organization/yesmywine,"E-Commerce, Service Industry, Shopping","Shanghai, Shanghai, China, Asia",Series B - Yesmywine,https://www.crunchbase.com/funding_round/yesmywine-series-b--50879a15,3,"DCM Ventures, Mandra Capital, Zero2IPO Ventures",Early Stage Venture,,Series B,3,10000000,USD,10000000,,,,53000000,USD,53000000,Yes,,http://www.yesmyexpress.com,$1M to $10M,M&A,,"552,388"
2009-08-01,EVERLEARN is an education service provider for pre-school children worldwide.,EVERLEARN,https://www.crunchbase.com/organization/everlearn,"Children, Education, Training","Jingan, Shanghai, China, Asia",Series B - EVERLEARN,https://www.crunchbase.com/funding_round/everlearn-series-b--c52abe60,3,"CID Group, DT Capital Partners, Zhiji Equity Investment Management",Early Stage Venture,,Series B,3,381000,USD,381000,,,,5396726,USD,5396726,Yes,,http://www.everlearngroup.com/,,M&A,,"552,895"
2010-04-01,Letao is a Chinese website that operates as an online retailer of footwear including sneakers and leather shoes.,Letao,https://www.crunchbase.com/organization/letao,"E-Commerce, Internet, Shoes","Fengtai, Beijing, China, Asia",Series A - Letao,https://www.crunchbase.com/funding_round/letao-series-a--91ed2b81,3,"Ceyuan Ventures, DT Capital Partners, Tiger Fund",Early Stage Venture,,Series A,6,2000000,USD,2000000,,,,76472800,USD,76472800,Yes,,http://letao.com/,$1M to $10M,,,"553,167"
2010-01-01,Keduo Media & Advertisement is an e-commerce marketing service platform focused on the consumption-type service industry.,Keduo,https://www.crunchbase.com/organization/keduo,"Advertising, E-Commerce, Marketing","Guangzhou, Guangdong, China, Asia",Series A - Keduo,https://www.crunchbase.com/funding_round/keduo-series-a--f2274d2f,2,"BlueRun Ventures, Northern Light Venture Capital",Early Stage Venture,,Series A,2,13200000,USD,13200000,,,,13200000,USD,13200000,Yes,,http://www.keduo.com,,,1,"553,279"
2009-07-01,MingJia Technology is manufacturing and selling industrial machinery products.,MingJia Technology,https://www.crunchbase.com/organization/mingjia-technology,"Industrial, Machinery Manufacturing, Manufacturing, Sales","Taian, Shandong, China, Asia",Angel Round - MingJia Technology,https://www.crunchbase.com/funding_round/mingjia-technology-angel--2d167707,3,"China Merchants Venture Capital, Guizhou Kefengtou, Guoxin Zhuoyue Venture Capital",Seed,,Angel,2,3000000,CNY,439051,,,,13000000,CNY,2049665,Yes,,http://www.mingjiachina.com,,Early Stage Venture,,"553,463"
