Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-09-05,YINGDAO develops a shared printing service on a cloud platform.,YINGDAO,https://www.crunchbase.com/organization/yingdao,"Hardware, Information Technology, Printing","Zhengzhou, Henan, China, Asia",Angel Round - YINGDAO,https://www.crunchbase.com/funding_round/yingdao-angel--08a46189,1,Taoli Ventures,Seed,Taoli Ventures,Angel,2,3000000,CNY,458821,,,,13000000,CNY,2045115,Yes,,http://www.jsshareprint.com,,Early Stage Venture,,"423,106"
2017-06-30,YesGo is an unmanned convenience store brand.,YesGo,https://www.crunchbase.com/organization/yesgo,"Artificial Intelligence (AI), Motion Capture","Shanghai, Shanghai, China, Asia",Series A - YesGo,https://www.crunchbase.com/funding_round/yesgo-series-a--b8b4fda5,1,NewMargin Ventures,Early Stage Venture,NewMargin Ventures,Series A,3,10000000,CNY,1475525,,,,210000000,CNY,31171775,Yes,,http://www.cnnrgroup.com/,,Late Stage Venture,,"423,166"
2017-08-21,Yinglink provides image operation and management services.,Yinglink,https://www.crunchbase.com/organization/yinglink,"Internet, Medical","Haidian, Beijing, China, Asia",Seed Round - Yinglink,https://www.crunchbase.com/funding_round/yinglink-seed--994e738f,1,Northern Light Venture Capital,Seed,Northern Light Venture Capital,Seed,2,10000000,CNY,1500139,,,,40000000,CNY,6237604,Yes,,http://www.yinglink.com/,,Early Stage Venture,,"423,326"
2017-08-30,GFocus Technologies is a supplier of smart cameras and related visual products.,GFocus Technologies,https://www.crunchbase.com/organization/gfocus-technologies,"Electronics, Hardware, Sensor","Suzhou, Jiangsu, China, Asia",Series A - GFocus Technologies,https://www.crunchbase.com/funding_round/gfocus-technologies-series-a--626e2e15,1,Leadervc.com,Early Stage Venture,Leadervc.com,Series A,3,10000000,CNY,1516168,,,,35000000,CNY,5177132,Yes,,http://www.gfocustech.com/,,Early Stage Venture,,"424,309"
2017-09-11,EXE is a mobile application for enterprise training and HR operations.,EXE,https://www.crunchbase.com/organization/exe-f0a2,"Corporate Training, Human Resources, Mobile Apps, Software","Xiamen, Fujian, China, Asia",Series A - EXE,https://www.crunchbase.com/funding_round/exe-f0a2-series-a--05a99fd2,1,Chuanghehui Fund,Early Stage Venture,Chuanghehui Fund,Series A,5,20000000,CNY,3062178,,,,183000000,CNY,27863349,Yes,,https://www.exexm.com/,,,,"424,367"
2017-08-16,Hangzhou Juedui Information Technology is a fintech firm that focuses on asset securitization information consulting and technical services.,Hangzhou Juedui Information Technology,https://www.crunchbase.com/organization/abs²,"Asset Management, Consulting, Financial Services","Hangzhou, Zhejiang, China, Asia",Angel Round - Hangzhou Juedui Information Technology,https://www.crunchbase.com/funding_round/abs²-angel--0881d687,1,Heyue Capital,Seed,Heyue Capital,Angel,2,3000000,CNY,448423,,,,13000000,CNY,2023387,Yes,,https://www.abssqr.com/,,Early Stage Venture,,"424,954"
2017-07-17,PegBio is a Chinese innovative drug developer.,PegBio,https://www.crunchbase.com/organization/pegbio,"Health Care, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Series E - PegBio,https://www.crunchbase.com/funding_round/pegbio-series-e--90570574,1,Tasly Holding Group,Late Stage Venture,Tasly Holding Group,Series E,6,20000000,USD,20000000,,,,145102823,USD,145102823,Yes,,http://www.pegbio.com,$1M to $10M,Private Equity,,"425,002"
2017-06-26,Jinjiedao is an online loan and lending management platform.,Jinjiedao,https://www.crunchbase.com/organization/jinjiedao,"Apps, Financial Services, FinTech, Lending","Haidian, Beijing, China, Asia",Series A - Jinjiedao,https://www.crunchbase.com/funding_round/jinjiedao-series-a--132e50ab,1,In Capital,Early Stage Venture,In Capital,Series A,2,20000000,CNY,2924081,,,,40000000,CNY,5945731,Yes,,http://www.jinjiedao.cn/,,Early Stage Venture,,"425,197"
2017-08-14,Wangchong Gufen provides poverty alleviation and agricultural supply chain data services.,Wangchong Gufen,https://www.crunchbase.com/organization/wangchong-gufen,"Agriculture, Internet, Supply Chain Management","Beijing, Beijing, China, Asia",Post-IPO Equity - Wangchong Gufen,https://www.crunchbase.com/funding_round/wangchong-gufen-post-ipo-equity--745a24a3,1,SPRIGHT,,SPRIGHT,Post-IPO Equity,7,6800000,CNY,1019582,,,,208150000,CNY,33399002,Yes,,http://juxiangxinxi.icoc.me,,IPO,,"425,319"
2017-07-18,Yunke.ai is an internal data-driven enterprise sales management and external sales enabling platform.,Yunke.ai,https://www.crunchbase.com/organization/yunke-ai,"Analytics, Artificial Intelligence (AI), Big Data, Cloud Management, Machine Learning, Software","Beijing, Beijing, China, Asia",Series A - Yunke.ai,https://www.crunchbase.com/funding_round/yunke-ai-series-a--db84a5ab,1,Innoangel Fund,Early Stage Venture,Innoangel Fund,Series A,3,10000000,CNY,1482261,,,,64000000,CNY,9494995,Yes,,http://www.yunke.ai,,,,"425,594"
2017-09-01,Yiwise is a research and development artificial intelligence company.,Yiwise,https://www.crunchbase.com/organization/yiwise,"Artificial Intelligence (AI), Machine Learning, Robotics, Software","Hangzhou, Zhejiang, China, Asia",Series A - Yiwise,https://www.crunchbase.com/funding_round/yiwise-series-a--17b0b159,1,GSR United Capital,Early Stage Venture,GSR United Capital,Series A,6,,,,,,,26614745,USD,26614745,Yes,,https://www.yiwise.com,$1M to $10M,Early Stage Venture,,"425,959"
2017-09-01,Yitong Technology is an AI integrated platform and intelligent data processing solution provider of no-code modeling automated model.,Yitong Technology,https://www.crunchbase.com/organization/yitong-technology,"Artificial Intelligence (AI), Software, Software Engineering","Shenzhen, Guangdong, China, Asia",Seed Round - Yitong Technology,https://www.crunchbase.com/funding_round/yitong-technology-seed--efa01af7,1,GSR United Capital,Seed,GSR United Capital,Seed,7,13800000,CNY,2103258,,,,149003000,CNY,21051875,Yes,,https://www.apulis.cn/,,,,"426,387"
2017-06-30,"MiMouse develops smart microphones, laser pointers, smart mice, and other electronics products.",MiMouse,https://www.crunchbase.com/organization/mimouse,"Computer, Hardware","Hefei, Anhui, China, Asia",Series A - MiMouse,https://www.crunchbase.com/funding_round/mimouse-series-a--6422d960,1,Hefei Gaoxin Development & Investment Group Company,Early Stage Venture,Hefei Gaoxin Development & Investment Group Company,Series A,2,10000000,CNY,1475525,,,,30000000,CNY,4631842,Yes,,http://www.mimouse.net/,,Early Stage Venture,,"426,749"
2017-09-22,THSOFT is a provider of industrial software and cloud applications.,THSOFT,https://www.crunchbase.com/organization/thsoft,"Big Data, Internet of Things, Logistics","Shijingshan, Beijing, China, Asia",Post-IPO Equity - THSOFT,https://www.crunchbase.com/funding_round/thsoft-post-ipo-equity--b81ae9be,1,Leaguer Group,,Leaguer Group,Post-IPO Equity,4,30000000,CNY,4549418,,,,43000000,CNY,6607264,Yes,,http://www.thsoft.com.cn,,IPO,,"426,842"
2017-06-30,Chilye is a supplier of high-voltage electrical and distribution management for electric vehicles.,Chilye,https://www.crunchbase.com/organization/chilye,"Electric Vehicle, Manufacturing, Supply Chain Management","Suzhou, Jiangsu, China, Asia",Series B - Chilye,https://www.crunchbase.com/funding_round/chilye-series-b--6cbb70af,1,SAIC Capital,Early Stage Venture,SAIC Capital,Series B,5,20000000,CNY,2951049,,,,133000000,CNY,20654354,Yes,,http://www.chilye.com,$1M to $10M,,,"427,815"
2017-08-01,Kuandeng specializes in developing a variety of applications for autonomous driving.,Kuandeng,https://www.crunchbase.com/organization/kuandeng,"Information Technology, Internet, Machine Learning, Robotics","Beijing, Beijing, China, Asia",Angel Round - Kuandeng,https://www.crunchbase.com/funding_round/kuandeng-angel--7238d645,1,AngelCrunch,Seed,AngelCrunch,Angel,5,,,,,,,400000000,CNY,58268642,Yes,,http://www.kuandeng.com,$10M to $50M,Early Stage Venture,,"427,817"
2017-09-21,Golden Culture provides healthy lifestyle book publishing services.,GOLDEN CULTURE,https://www.crunchbase.com/organization/golden-culture,"Lifestyle, Media and Entertainment, Publishing","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - GOLDEN CULTURE,https://www.crunchbase.com/funding_round/golden-culture-post-ipo-equity--d9692d46,2,"China Equity, ZSVC",,,Post-IPO Equity,2,12540000,CNY,1902652,,,,15540000,CNY,2387426,Yes,,http://www.ch-jinban.com/,,IPO,,"427,878"
2017-08-01,"Hongma Technology develops, produces and sells aluminum alloy lightweight automotive parts to domestic and foreign vehicle manufacturers.",Hongma Technology,https://www.crunchbase.com/organization/hongma-technology,"Automotive, Autonomous Vehicles, Manufacturing","Taicang, Jiangsu, China, Asia",Private Equity Round - Hongma Technology,https://www.crunchbase.com/funding_round/hongma-technology-private-equity--2b5c79a3,1,October Capital,Private Equity,,Private Equity,1,,,,,,,,,,Yes,,http://jshongma.com/,,Private Equity,,"427,915"
2017-09-07,Regenovo provides 3D printing technology solutions in the biomedical field.,Regenovo,https://www.crunchbase.com/organization/regenovo,"3D Printing, 3D Technology, Manufacturing, Medical","Hangzhou, Zhejiang, China, Asia",Series A - Regenovo,https://www.crunchbase.com/funding_round/regenovo-series-a--ec864460,5,"Hangzhou Economic Development Zone Capital, Rongsheng Venture Capital, Share Capital, Zhejiang Collaborative Innovation North Investment Management Ltd., ZSVC",Early Stage Venture,,Series A,3,10000000,CNY,1541972,,,,33000000,CNY,5025731,Yes,,http://www.regenovo.com/,,Early Stage Venture,,"428,029"
2017-09-01,"Richtrust provides services in the data detection, address management, and media monitoring industries.",Richtrust,https://www.crunchbase.com/organization/richtrust,"Information Technology, Software","Beijing, Beijing, China, Asia",Seed Round - Richtrust,https://www.crunchbase.com/funding_round/richtrust-seed--d93d98cb,1,Ventech China,Seed,,Seed,1,,,,,,,,,,Yes,,http://www.richtrust.cn/,,Seed,,"428,192"
2017-08-04,Ejam Group engages in new media and new marketing construction.,EJAM GROUP,https://www.crunchbase.com/organization/ejam-group,"Advertising, Brand Marketing, Construction, Marketing","Guangzhou, Guangdong, China, Asia",Post-IPO Equity - EJAM GROUP,https://www.crunchbase.com/funding_round/ejam-group-post-ipo-equity--6257d70a,2,"Meilong Chuangtou, Shenzhen Capital Group",,,Post-IPO Equity,7,80000000,CNY,11883630,,,,388500000,CNY,59605754,Yes,,http://www.ejamad.com/,,IPO,,"428,349"
2017-06-23,Huaban provides art investment and copyright authorization services.,Huaban,https://www.crunchbase.com/organization/huaban,"Art, Legal, Media and Entertainment","Shenzhen, Guangdong, China, Asia",Angel Round - Huaban,https://www.crunchbase.com/funding_round/huaban-angel--bde399ed,3,"Duoduo Niu Touzi, Hanquan Yishu Zhongxin, Shenzhen Shi Zhen Tianshi Jijin Guanli Co., Ltd.",Seed,,Angel,2,3000000,CNY,438808,,,,23000000,CNY,3311009,Yes,,https://www.ac.vip/,,Early Stage Venture,,"428,397"
2017-07-05,"yunmayi.com provides supply chain management, wholesale and retail services.",yunmayi.com,https://www.crunchbase.com/organization/yunmayi-com,"Retail, Supply Chain Management, Wholesale","Hangzhou, Zhejiang, China, Asia",Series A - yunmayi.com,https://www.crunchbase.com/funding_round/yunmayi-com-series-a--f34edfe5,2,"Shenzhen Capital Group, Zhongluan Enterprise Management",Early Stage Venture,,Series A,2,10000000,CNY,1470334,,,,13000000,CNY,1932686,Yes,,http://www.yunmayi.com,,Early Stage Venture,,"428,363"
2017-08-31,IVY Dental Clinic is an oral dental health management company.,IVY Dental Clinic,https://www.crunchbase.com/organization/ivy-dental-clinic,"Dental, Health Care, Medical","Hangzhou, Zhejiang, China, Asia",Angel Round - IVY Dental Clinic,https://www.crunchbase.com/funding_round/ivy-dental-clinic-angel--e4715b4a,1,ZSVC,Seed,,Angel,1,3000000,CNY,455236,,,,3000000,CNY,455236,Yes,,https://www.ivydent.cn/,,Seed,,"429,155"
2017-09-01,Bang Bang' Xing is an online car rental service platform.,Bang Bang' Xing,https://www.crunchbase.com/organization/bang-bang-xing,"Rental, Travel, Travel Agency","Xiamen, Fujian, China, Asia",Series A - Bang Bang' Xing,https://www.crunchbase.com/funding_round/bang-bang-xing-series-a--3280a724,2,"China Growth Capital | CGC, Ferry Venture Capital",Early Stage Venture,,Series A,5,10000000,CNY,1524100,,,,222500000,CNY,33400632,Yes,,http://www.bbxpc.com/,,Early Stage Venture,,"429,628"
2017-06-29,Wemew is an internet bar entertainment brand.,Wemew,https://www.crunchbase.com/organization/wemew,"Apps, Information Technology, Software","Chengdu, Sichuan, China, Asia",Series A - Wemew,https://www.crunchbase.com/funding_round/wemew-series-a--16a31666,1,Milestone,Early Stage Venture,,Series A,3,10000000,CNY,1473350,,,,16000000,CNY,2392165,Yes,,https://www.wemew.cn/,,Early Stage Venture,,"429,560"
2017-08-11,pingcoo is an omni-channel marketing and mobile advertising platform.,pingcoo,https://www.crunchbase.com/organization/pingcoo,"Advertising, Marketing, Service Industry","Xuhui, Shanghai, China, Asia",Series D - pingcoo,https://www.crunchbase.com/funding_round/pingcoo-series-d--240ed1e7,6,"Hangzhou Yuanning Touzi, Haowangjiao Touzi, Jiangguo Investment, MGCC, Zhejiang Kete ChuangyeTouzi YouXian Zeren Gongsi, Zhengyou Asset",Late Stage Venture,,Series D,5,50000000,CNY,7501369,,,,111000000,CNY,16848714,Yes,,http://www.pingcoo.com/,$500M to $1B,Late Stage Venture,,"430,134"
2017-07-01,Shaw Twelve Anime is an animation company that specializes in cartoon animation content creation and image design.,Shaw Twelve Anime,https://www.crunchbase.com/organization/shaw-twelve-anime,"Animation, Comics, Content","Dongguang, Guangdong, China, Asia",Angel Round - Shaw Twelve Anime,https://www.crunchbase.com/funding_round/shaw-twelve-anime-angel--c05bc49b,2,"Meng Gongchang Chuangtou, Wendu Chuangtou",Seed,,Angel,1,3000000,CNY,442638,,,,3000000,CNY,442638,Yes,,http://xiaoshierdm.com/,,Seed,,"431,366"
2017-07-30,Studio Surgical Scalpels is a VR game development company.,Studio Surgical Scalpels,https://www.crunchbase.com/organization/studio-surgical-scalpels,"Gaming, Software, Virtual Reality","Shenzhen, Guangdong, China, Asia",Series A - Studio Surgical Scalpels,https://www.crunchbase.com/funding_round/studio-surgical-scalpels-series-a--36fa11e5,2,"Qianhai Fund of Funds, Yinnuo Touzi",Early Stage Venture,,Series A,2,3000000,CNY,445131,,,,6000000,CNY,900580,Yes,,http://www.surgicalscalpels.com/,Less than $1M,Early Stage Venture,,"430,871"
2017-08-31,Daan Incubator is a business incubator operating organization.,Daan Incubator,https://www.crunchbase.com/organization/daan-incubator,"Health Care, Procurement","Guangzhou, Guangdong, China, Asia",Series D - Daan Incubator,https://www.crunchbase.com/funding_round/daan-incubator-series-d--faeff74f,2,"Guangzhou Chuangxi Enterprise Management, Kaifaqu Konggu",Late Stage Venture,,Series D,5,50000000,CNY,7587272,,,,113000000,CNY,16864460,Yes,,http://www.daancg.com/,,Late Stage Venture,,"430,922"
2017-09-07,Ex-Easy is an exhibition reservation service platform.,Ex-Easy,https://www.crunchbase.com/organization/ex-easy,"Event Management, Events, Information Services","Beijing, Beijing, China, Asia",Angel Round - Ex-Easy,https://www.crunchbase.com/funding_round/ex-easy-angel--0189750b,2,"Jixiang Hongli Investment, Shiju Lianchuang",Seed,,Angel,1,3000000,CNY,462592,,,,3000000,CNY,462592,Yes,,http://www.ex-easy.com,$10M to $50M,Seed,,"431,398"
2017-08-24,Mita is a provider of toys for children.,Mita,https://www.crunchbase.com/organization/mita-10a2,"B2C, Customer Service, Toys","Shunyi, Beijing, China, Asia",Angel Round - Mita,https://www.crunchbase.com/funding_round/mita-10a2-angel--ec20066e,2,"Shunwei Capital, Xiaomi",Seed,,Angel,1,3000000,CNY,450308,,,,3000000,CNY,450308,Yes,,http://www.mi-tang.cn/,,Seed,,"431,263"
2017-08-03,BANKEYS is a provider of integrated mobile electronic signature solutions.,BANKEYS,https://www.crunchbase.com/organization/bankeys,"Digital Signage, Electronics, Payments","Beijing, Beijing, China, Asia",Series B - BANKEYS,https://www.crunchbase.com/funding_round/bankeys-series-b--cb5abd60,2,"Shengyu Jiatian, V Fund Management",Early Stage Venture,,Series B,3,20000000,CNY,2977320,,,,33000000,CNY,4868365,Yes,,http://bankeys.com/,,Early Stage Venture,,"431,051"
2017-07-13,Gooday Shun is a logistics platform that provides services for the home furnishings industry.,Gooday Shun,https://www.crunchbase.com/organization/ririshun,"Furniture, Logistics, Service Industry","Qingdao Shi, Shandong, China, Asia",Angel Round - Gooday Shun,https://www.crunchbase.com/funding_round/ririshun-angel--7e9d84cb,2,"Cainiao Logistics, Yihua Life",Seed,,Angel,1,3000000,CNY,442307,,,,3000000,CNY,442307,Yes,,http://www.gooday365.com,,Seed,,"431,126"
